date,AAPL,AAL,AMZN,IBM,PFE,ANTM,WMT
2018-09-28,225.74,41.33,2003.0,151.21,44.07,274.05,93.91
2018-09-27,224.95,41.5,2012.98,151.5,43.9,271.64,94.13
2018-09-26,220.42,41.04,1974.85,151.61,43.68,269.46,94.59
2018-09-25,222.19,40.81,1974.55,148.91,43.79,270.25,95.1
2018-09-24,220.79,41.98,1934.36,150.03,43.93,273.23,94.92
2018-09-21,217.66,43.6,1915.01,151.35,44.06,272.52,95.9
2018-09-20,220.03,41.89,1944.3,151.15,43.75,274.12,95.75
2018-09-19,218.37,41.6,1926.42,149.06,43.26,271.85,95.24
2018-09-18,218.24,40.79,1941.05,148.56,43.51,270.97,95.43
2018-09-17,217.88,40.32,1908.03,147.94,43.01,269.63,94.82
2018-09-14,223.84,39.74,1970.19,148.33,42.96,270.78,94.59
2018-09-13,226.41,39.48,1989.87,148.95,42.85,270.34,95.12
2018-09-12,221.07,39.26,1990.0,146.57,42.41,266.34,95.97
2018-09-11,223.85,40.18,1987.15,146.49,42.31,264.17,96.64
2018-09-10,218.33,39.43,1939.01,145.65,42.06,262.59,96.9
2018-09-07,221.3,38.43,1952.07,145.45,42.2,271.9,95.83
2018-09-06,223.1,38.48,1958.31,146.39,41.78,270.89,96.45
2018-09-05,226.87,39.67,1994.82,146.66,41.85,267.85,96.62
2018-09-04,228.36,40.77,2039.51,145.68,41.37,263.7,95.36
2018-08-31,227.63,40.48,2012.71,146.48,41.52,264.73,95.86
2018-08-30,225.03,40.4,2002.38,145.93,41.5,265.01,96.1
2018-08-29,222.98,40.5,1998.1,147.54,41.5,267.13,95.64
2018-08-28,219.7,40.69,1932.82,146.59,41.5,266.71,96.07
2018-08-27,217.94,39.52,1927.68,146.69,41.58,266.23,94.54
2018-08-24,216.16,38.82,1905.39,146.04,42.4,265.38,94.95
2018-08-23,215.49,38.83,1902.9,145.37,42.2,264.28,95.18
2018-08-22,215.05,39.19,1904.9,145.24,42.07,262.94,95.67
2018-08-21,215.04,40.33,1883.42,145.97,42.16,262.6,96.08
2018-08-20,215.46,39.99,1876.71,146.51,42.33,263.17,96.0
2018-08-17,217.58,37.79,1882.22,146.06,42.09,263.95,97.85
2018-08-16,213.32,38.16,1886.52,145.34,41.42,266.53,98.64
2018-08-15,210.24,37.44,1882.62,143.91,41.16,264.17,90.22
2018-08-14,209.75,37.09,1919.65,143.36,40.71,264.97,90.85
2018-08-13,208.87,36.79,1896.2,142.71,40.81,262.94,89.64
2018-08-10,207.53,37.26,1886.3,144.48,40.93,260.04,90.18
2018-08-09,208.88,37.92,1898.52,144.77,41.0,261.13,89.01
2018-08-08,207.25,38.38,1886.52,146.89,41.41,260.54,90.05
2018-08-07,207.11,38.26,1862.48,147.01,40.84,257.97,89.77
2018-08-06,209.07,38.41,1847.75,146.03,41.04,258.13,89.67
2018-08-03,207.99,38.42,1823.29,147.7,40.54,257.95,89.6
2018-08-02,207.39,37.93,1834.33,142.96,39.65,256.53,88.76
2018-08-01,201.5,38.14,1797.17,143.5,40.27,252.27,88.24
2018-07-31,190.29,39.54,1777.44,144.93,39.93,253.0,89.23
2018-07-30,189.91,38.97,1779.22,145.49,38.59,252.21,88.88
2018-07-27,190.98,39.69,1817.27,145.15,38.41,249.48,88.13
2018-07-26,194.21,40.02,1808.0,146.71,38.16,247.08,88.23
2018-07-25,194.82,38.19,1863.61,146.62,37.99,247.93,87.9
2018-07-24,193.0,37.45,1829.24,146.38,37.7,246.08,87.96
2018-07-23,191.61,38.04,1802.0,145.7,37.21,248.83,87.63
2018-07-20,191.44,37.88,1813.7,146.35,37.33,248.52,88.06
2018-07-19,191.88,38.13,1812.97,149.24,37.36,248.64,87.72
2018-07-18,190.4,38.37,1842.92,144.52,37.66,248.63,88.07
2018-07-17,191.45,37.38,1843.93,143.49,37.65,246.03,88.19
2018-07-16,190.91,37.28,1822.49,145.46,37.38,248.28,87.64
2018-07-13,191.33,37.12,1813.03,145.9,37.53,250.51,87.7
2018-07-12,191.03,36.33,1796.62,146.45,37.52,250.58,86.52
2018-07-11,187.88,35.96,1755.0,144.94,37.21,249.58,86.53
2018-07-10,190.35,39.12,1743.07,144.71,37.43,249.52,87.21
2018-07-09,190.58,39.31,1739.02,144.39,37.16,248.69,85.93
2018-07-06,187.97,38.09,1710.63,142.48,37.11,242.15,84.51
2018-07-05,185.4,37.99,1699.73,141.43,36.87,240.05,84.57
2018-07-03,183.92,37.75,1693.96,139.57,36.35,238.73,84.44
2018-07-02,187.18,38.36,1713.78,139.86,36.33,238.27,84.0
2018-06-29,185.11,37.96,1699.8,139.7,36.28,238.03,85.65
2018-06-28,185.5,38.2,1701.45,140.04,36.36,239.27,85.86
2018-06-27,184.16,38.26,1660.51,137.48,36.21,240.54,86.89
2018-06-26,184.43,39.09,1691.09,139.08,36.38,241.27,85.98
2018-06-25,182.17,39.68,1663.15,138.79,36.38,243.34,86.47
2018-06-22,184.92,41.35,1715.67,141.28,36.51,244.82,84.82
2018-06-21,185.46,41.49,1730.22,141.25,36.3,243.08,84.21
2018-06-20,186.5,42.03,1750.08,142.63,36.46,243.95,83.61
2018-06-19,185.69,41.51,1734.78,143.9,36.22,244.49,83.61
2018-06-18,188.74,42.44,1723.79,144.48,36.16,244.04,83.0
2018-06-15,188.84,42.77,1715.97,145.39,36.36,245.16,83.7
2018-06-14,190.8,43.08,1723.86,145.2,36.16,241.74,83.79
2018-06-13,190.7,42.92,1704.86,146.35,36.22,236.3,84.09
2018-06-12,192.28,43.41,1698.75,146.87,36.3,231.68,84.1
2018-06-11,191.23,44.16,1689.12,146.58,36.3,232.33,84.3
2018-06-08,191.7,43.11,1683.99,146.14,36.67,228.3,84.36
2018-06-07,193.46,43.84,1689.3,145.36,36.49,229.59,84.95
2018-06-06,193.98,44.19,1695.75,144.71,36.38,227.86,84.56
2018-06-05,193.31,44.18,1696.35,143.7,36.44,227.87,84.62
2018-06-04,191.83,44.86,1665.27,143.04,36.45,225.24,85.42
2018-06-01,190.24,44.0,1641.54,141.95,36.25,221.5,82.99
2018-05-31,186.87,43.54,1629.62,141.31,35.93,221.42,82.54
2018-05-30,187.5,43.3,1624.89,142.62,36.05,231.58,84.12
2018-05-29,187.9,43.59,1612.87,141.22,35.7,229.29,82.4
2018-05-25,188.58,44.91,1610.15,143.64,35.68,232.39,82.46
2018-05-24,188.15,43.56,1603.07,144.07,35.89,230.62,82.85
2018-05-23,188.36,42.8,1601.86,144.67,35.97,232.06,83.01
2018-05-22,187.16,42.88,1581.4,145.09,35.72,233.93,83.37
2018-05-21,187.63,44.28,1585.46,145.49,35.8,233.65,84.51
2018-05-18,186.31,43.38,1574.37,144.08,35.64,231.87,83.64
2018-05-17,186.99,43.63,1581.76,144.5,35.71,231.79,84.49
2018-05-16,188.18,44.06,1587.28,144.63,35.68,232.4,86.13
2018-05-15,186.44,43.19,1576.12,143.74,35.69,230.87,84.52
2018-05-14,188.15,42.46,1601.54,144.3,35.86,232.31,84.39
2018-05-11,188.59,42.6,1602.91,144.14,35.5,232.05,83.38
2018-05-10,190.04,42.04,1609.08,144.24,35.04,225.67,82.69
2018-05-09,187.36,41.5,1608.0,142.61,35.17,221.77,83.06
2018-05-08,186.05,43.0,1592.39,143.0,34.98,224.1,85.74
2018-05-07,185.16,42.44,1600.14,143.22,34.93,229.26,85.47
2018-05-04,183.83,42.86,1580.95,143.91,34.84,233.18,87.53
2018-05-03,176.89,42.11,1572.08,141.99,34.76,230.77,86.23
2018-05-02,176.57,42.24,1569.68,142.45,34.89,229.18,86.34
2018-05-01,169.1,43.36,1582.26,145.0,35.4,235.53,87.41
2018-04-30,165.26,42.93,1566.13,144.96,36.61,235.99,88.46
2018-04-27,162.32,43.4,1572.62,146.48,37.0,239.15,87.29
2018-04-26,164.22,42.37,1517.96,146.72,36.85,237.0,87.94
2018-04-25,163.65,45.25,1460.17,145.94,36.68,238.84,87.17
2018-04-24,162.94,45.69,1460.09,145.56,37.06,225.0,86.53
2018-04-23,165.24,46.68,1517.86,145.86,36.8,227.2,86.1
2018-04-20,165.72,46.78,1527.49,144.9,36.63,226.07,86.98
2018-04-19,172.8,46.88,1556.91,147.7,36.53,227.67,87.89
2018-04-18,177.84,47.76,1527.84,148.79,36.49,230.65,87.57
2018-04-17,178.24,45.75,1503.83,160.91,36.33,229.52,87.9
2018-04-16,175.82,46.4,1441.5,157.89,36.53,225.27,86.84
2018-04-13,174.73,45.87,1430.79,156.71,36.32,222.02,86.02
2018-04-12,174.14,46.57,1448.5,158.07,36.32,220.46,85.43
2018-04-11,172.44,45.4,1427.05,155.36,35.79,220.32,85.91
2018-04-10,173.25,47.46,1436.22,155.39,35.95,224.95,86.45
2018-04-09,170.05,49.82,1406.08,152.69,35.46,222.87,86.28
2018-04-06,168.38,50.29,1405.23,150.57,35.17,224.78,86.69
2018-04-05,172.8,52.14,1451.75,154.03,35.73,230.73,87.81
2018-04-04,171.61,52.04,1410.57,154.12,36.13,228.42,87.22
2018-04-03,168.39,51.47,1392.05,149.85,35.68,227.51,86.8
2018-04-02,166.68,49.78,1371.99,150.07,35.05,220.13,85.55
2018-03-29,167.78,51.96,1447.34,153.43,35.49,219.7,88.97
2018-03-28,166.48,50.85,1431.42,152.52,35.3,221.48,87.77
2018-03-27,168.34,50.9,1497.05,151.91,35.01,219.44,86.05
2018-03-26,172.77,51.86,1555.86,153.37,35.04,221.08,87.5
2018-03-23,164.94,51.01,1495.56,148.89,34.49,215.63,85.42
2018-03-22,168.85,52.31,1544.92,152.09,35.6,218.85,87.14
2018-03-21,171.27,54.09,1581.86,156.69,36.27,225.99,88.18
2018-03-20,175.24,55.32,1586.51,156.2,36.33,229.98,87.95
2018-03-19,175.3,54.62,1544.93,157.35,36.33,227.99,87.45
2018-03-16,178.02,55.4,1571.68,160.26,36.78,228.11,89.17
2018-03-15,178.65,55.17,1582.32,159.61,36.58,230.0,87.51
2018-03-14,178.44,55.28,1591.0,158.12,36.35,229.03,87.67
2018-03-13,179.97,56.23,1588.18,159.32,36.75,230.22,88.3
2018-03-12,181.72,56.5,1598.39,160.26,36.61,229.86,88.07
2018-03-09,179.98,56.07,1578.89,159.31,36.77,232.8,88.72
2018-03-08,176.94,54.79,1551.86,156.21,36.5,228.79,87.92
2018-03-07,175.03,54.11,1545.0,158.32,35.93,231.86,87.74
2018-03-06,176.67,53.57,1537.64,155.72,35.88,232.75,89.06
2018-03-05,176.82,53.19,1523.61,156.95,36.12,232.04,89.98
2018-03-02,176.21,53.18,1500.25,154.49,35.95,233.08,88.77
2018-03-01,175.0,53.48,1493.45,153.81,35.63,232.04,89.08
2018-02-28,178.12,54.25,1512.45,155.83,36.31,235.38,90.01
2018-02-27,178.39,54.26,1511.98,156.55,36.8,237.21,91.52
2018-02-26,178.97,55.0,1521.95,158.58,37.09,238.22,93.12
2018-02-23,175.5,53.39,1500.0,155.52,36.26,235.24,92.89
2018-02-22,172.5,52.98,1485.34,153.18,35.74,233.68,92.77
2018-02-21,171.07,52.78,1482.92,153.96,35.76,232.03,91.52
2018-02-20,171.85,51.72,1468.35,155.16,36.01,232.22,94.11
2018-02-16,172.43,51.58,1448.69,156.18,36.26,235.02,104.78
2018-02-15,172.99,51.67,1461.76,156.01,35.71,232.06,103.23
2018-02-14,167.37,51.07,1451.05,154.76,35.19,235.02,101.7
2018-02-13,164.34,50.87,1414.51,150.75,34.94,233.45,100.98
2018-02-12,162.71,50.09,1386.23,151.4,34.66,232.77,99.55
2018-02-09,156.41,48.36,1339.6,149.51,34.16,231.71,99.37
2018-02-08,155.15,48.6,1350.5,147.59,33.63,230.57,100.02
2018-02-07,159.54,51.4,1416.78,153.85,34.98,238.44,102.85
2018-02-06,163.03,51.18,1442.84,155.34,35.28,234.83,100.9
2018-02-05,156.49,49.76,1390.0,152.53,34.67,230.45,100.09
2018-02-02,160.5,52.1,1429.95,159.03,36.61,239.18,104.48
2018-02-01,167.78,53.88,1390.0,162.4,36.83,243.93,105.52
2018-01-31,167.43,54.32,1450.89,163.7,37.04,247.85,106.6
2018-01-30,166.97,52.59,1437.82,163.62,37.8,243.44,107.73
2018-01-29,167.96,52.68,1417.68,166.8,39.02,257.02,109.55
2018-01-26,171.51,53.07,1402.05,167.34,39.01,258.19,108.39
2018-01-25,171.11,53.05,1377.95,165.47,37.23,251.35,106.6
2018-01-24,174.22,54.79,1357.51,165.37,36.93,252.99,105.79
2018-01-23,177.04,58.29,1362.54,166.25,36.82,250.5,105.9
2018-01-22,177.0,58.1,1327.31,162.6,36.93,250.5,105.45
2018-01-19,178.46,58.06,1294.58,162.37,36.94,250.06,104.59
2018-01-18,179.26,58.34,1293.32,169.12,36.99,249.65,104.3
2018-01-17,179.1,58.16,1295.0,168.65,37.18,249.15,102.7
2018-01-16,176.19,57.98,1304.86,163.85,36.6,241.75,100.69
2018-01-12,177.09,58.47,1305.2,163.14,36.54,239.82,100.87
2018-01-11,175.28,56.42,1276.68,164.2,36.56,235.0,100.02
2018-01-10,174.29,53.78,1254.33,164.18,36.47,233.89,99.67
2018-01-09,174.33,52.08,1252.7,163.83,36.41,234.66,100.39
2018-01-08,174.35,52.13,1246.87,163.47,36.45,231.82,101.61
2018-01-05,175.0,52.65,1229.14,162.49,36.86,234.34,100.13
2018-01-04,173.03,52.67,1209.59,161.7,36.79,230.21,99.54
2018-01-03,172.23,52.34,1204.2,158.49,36.71,229.15,99.45
2018-01-02,172.26,52.99,1189.01,154.25,36.44,226.0,98.59
2017-12-29,169.23,52.03,1169.47,153.42,36.22,225.01,98.75
2017-12-28,171.08,52.46,1186.1,154.04,36.37,227.04,99.4
2017-12-27,170.6,52.4,1182.26,153.13,36.33,225.24,99.26
2017-12-26,170.57,52.85,1176.76,152.83,36.21,225.43,99.16
2017-12-22,175.01,52.59,1168.36,152.5,36.14,225.6,98.21
2017-12-21,175.01,52.79,1174.76,151.5,36.24,225.08,98.06
2017-12-20,174.35,51.92,1177.62,152.95,36.46,227.92,98.75
2017-12-19,174.54,51.44,1187.38,153.23,36.94,227.99,98.8
2017-12-18,176.42,51.49,1190.58,153.33,37.13,227.02,97.9
2017-12-15,173.97,51.06,1179.14,152.5,37.2,226.21,97.11
2017-12-14,172.22,50.21,1174.26,154.0,36.46,227.12,97.13
2017-12-13,172.27,50.09,1164.13,153.91,36.64,232.06,97.76
2017-12-12,171.7,50.47,1165.08,156.74,36.58,228.75,96.7
2017-12-11,172.67,51.3,1168.92,155.41,36.21,226.02,96.93
2017-12-08,169.37,51.02,1162.0,154.81,35.74,224.85,96.55
2017-12-07,169.32,50.88,1159.79,153.57,35.5,223.64,96.78
2017-12-06,169.01,49.61,1152.35,154.1,35.56,222.71,97.28
2017-12-05,169.64,49.47,1141.57,155.35,35.63,223.49,97.83
2017-12-04,169.8,49.93,1133.95,156.46,36.06,224.95,97.01
2017-12-01,171.05,49.0,1162.35,154.76,36.35,232.34,97.35
2017-11-30,171.85,50.49,1176.75,153.97,36.26,234.96,97.23
2017-11-29,169.48,49.25,1161.27,153.55,36.21,227.31,97.56
2017-11-28,173.07,49.22,1193.6,152.47,35.85,222.28,96.77
2017-11-27,174.09,48.42,1195.83,151.98,35.49,220.03,96.62
2017-11-24,174.97,48.56,1186.0,151.84,35.49,220.39,96.62
2017-11-22,174.96,48.66,1156.16,151.77,35.43,220.42,96.41
2017-11-21,173.14,48.65,1139.49,151.95,35.54,220.02,96.52
2017-11-20,169.98,47.69,1126.31,150.51,35.35,219.5,97.48
2017-11-17,170.15,47.39,1129.88,148.97,35.37,220.83,97.47
2017-11-16,171.1,47.68,1137.29,149.12,35.56,220.89,99.62
2017-11-15,169.08,47.19,1126.69,147.1,35.36,218.2,89.83
2017-11-14,171.34,45.81,1136.84,148.89,35.38,218.45,91.09
2017-11-13,173.97,45.74,1129.17,148.4,35.3,218.46,90.99
2017-11-10,174.67,45.82,1125.35,149.16,35.18,218.27,90.92
2017-11-09,175.88,45.77,1129.13,150.3,35.2,215.98,90.3
2017-11-08,176.24,46.37,1132.88,151.57,35.34,216.87,90.26
2017-11-07,174.81,46.46,1123.17,151.35,35.36,217.47,88.95
2017-11-06,174.25,47.51,1120.66,150.84,35.32,216.3,88.7
2017-11-03,172.5,47.45,1111.6,151.58,35.55,211.8,89.68
2017-11-02,168.11,47.36,1094.22,153.35,35.46,210.59,88.8
2017-11-01,166.89,47.84,1103.68,154.03,35.26,209.53,87.94
2017-10-31,169.04,46.82,1105.28,154.06,35.06,209.21,87.31
2017-10-30,166.72,47.25,1110.85,154.36,35.15,209.46,86.95
2017-10-27,163.05,47.56,1100.95,153.68,35.6,211.34,88.17
2017-10-26,157.41,48.61,972.43,153.6,35.74,206.91,88.62
2017-10-25,156.41,51.02,972.91,153.495,36.16,205.76,88.49
2017-10-24,157.1,51.95,975.9,155.88,36.27,195.25,87.98
2017-10-23,156.17,50.98,966.3,159.55,36.4,195.64,88.65
2017-10-20,156.25,51.93,982.91,162.07,36.42,194.69,87.44
2017-10-19,155.98,51.51,986.61,160.9,36.24,193.2,86.4
2017-10-18,159.76,52.03,997.0,159.53,35.83,191.79,86.22
2017-10-17,160.47,52.07,1009.13,146.54,36.2,187.26,85.98
2017-10-16,159.88,52.27,1006.34,146.83,35.98,183.76,85.74
2017-10-13,156.99,52.7,1002.94,147.1,36.34,183.83,86.62
2017-10-12,156.0,52.65,1000.93,147.03,36.35,189.74,86.1
2017-10-11,156.55,52.83,995.0,147.62,36.45,189.89,85.73
2017-10-10,155.9,53.03,987.2,148.5,36.4,188.64,84.13
2017-10-09,155.84,50.6,990.99,147.39,36.14,190.74,80.53
2017-10-06,155.3,51.3,989.58,146.48,36.05,193.22,79.0
2017-10-05,155.39,50.56,980.85,146.72,36.0,192.92,79.41
2017-10-04,153.48,50.73,965.45,146.48,35.96,193.42,79.09
2017-10-03,154.48,50.51,957.1,146.78,36.14,193.23,79.22
2017-10-02,153.81,47.73,959.19,146.66,36.07,191.11,78.45
2017-09-29,154.12,47.49,961.35,145.08,35.7,189.88,78.14
2017-09-28,153.28,47.49,956.4,145.66,35.6,189.78,78.95
2017-09-27,154.23,46.85,950.87,145.66,35.45,186.45,79.29
2017-09-26,153.14,47.58,938.6,146.56,35.3,184.28,79.39
2017-09-25,150.55,47.7,939.79,145.87,35.51,181.5,79.15
2017-09-22,151.89,47.06,955.1,145.13,35.96,182.86,79.53
2017-09-21,153.39,46.29,964.65,145.26,35.97,183.5,80.01
2017-09-20,156.07,45.42,973.21,145.88,35.99,183.49,80.5
2017-09-19,158.73,44.38,969.86,144.39,35.45,181.44,80.05
2017-09-18,158.67,45.31,974.19,144.55,35.55,185.0,80.0
2017-09-15,159.88,46.0,986.79,144.82,35.36,186.59,80.38
2017-09-14,158.28,46.19,992.21,145.54,35.73,186.75,79.68
2017-09-13,159.65,47.0,999.6,145.99,35.06,189.72,79.86
2017-09-12,160.86,46.29,982.58,145.76,35.37,189.24,79.61
2017-09-11,161.5,45.86,977.96,144.86,34.32,195.95,79.08
2017-09-08,158.63,43.6,965.9,142.45,34.1,193.85,78.88
2017-09-07,161.26,43.84,979.47,142.9,33.99,192.64,80.12
2017-09-06,161.91,44.31,967.8,143.82,33.99,193.65,80.08
2017-09-05,162.08,43.92,965.27,143.04,33.8,197.18,79.8
2017-09-01,164.05,45.31,978.25,144.08,33.96,197.43,78.37
2017-08-31,164.0,44.74,980.6,143.03,33.92,196.04,78.07
2017-08-30,163.35,44.32,967.59,142.56,33.45,191.5,78.54
2017-08-29,162.91,44.56,954.06,143.14,33.5,193.83,78.77
2017-08-28,161.47,44.95,946.02,142.51,33.47,193.48,78.03
2017-08-25,159.86,45.25,945.26,143.74,33.39,192.68,78.63
2017-08-24,159.27,42.92,952.45,142.94,33.23,193.83,78.34
2017-08-23,159.98,43.97,958.0,142.14,33.24,195.23,79.96
2017-08-22,159.78,45.41,966.9,141.01,33.15,194.95,80.02
2017-08-21,157.21,45.71,953.29,140.33,32.76,192.97,79.71
2017-08-18,157.5,45.55,958.47,139.7,32.67,191.02,79.31
2017-08-17,157.86,46.03,960.57,140.7,32.95,191.96,79.7
2017-08-16,160.95,48.41,978.18,142.5,33.36,193.35,80.98
2017-08-15,161.6,48.52,982.74,142.07,33.38,192.99,80.77
2017-08-14,159.85,48.81,983.3,142.32,33.31,191.31,80.7
2017-08-11,157.48,48.35,967.99,141.84,33.25,189.43,80.4
2017-08-10,155.32,48.55,956.92,141.84,33.42,189.72,80.66
2017-08-09,161.06,49.4,982.01,141.77,33.45,192.85,81.61
2017-08-08,160.08,50.0,989.84,142.11,33.28,191.98,81.59
2017-08-07,158.81,50.58,992.27,143.47,33.31,190.61,81.28
2017-08-04,156.39,50.8,987.58,145.16,33.64,190.48,80.48
2017-08-03,155.57,50.55,986.92,144.94,33.43,191.44,80.87
2017-08-02,157.14,50.45,995.89,144.45,32.92,188.95,80.53
2017-08-01,150.05,51.06,992.27,145.16,33.08,190.48,80.5
2017-07-31,148.73,50.44,987.78,144.67,33.16,186.21,79.99
2017-07-28,149.5,50.49,1020.04,144.29,33.15,187.79,79.81
2017-07-27,150.56,50.0,1046.0,145.07,33.0,183.52,79.78
2017-07-26,153.46,51.01,1052.8,145.36,32.89,184.99,78.9
2017-07-25,152.74,50.61,1039.87,146.19,33.1,190.58,78.52
2017-07-24,152.09,51.28,1038.95,145.99,33.32,191.0,76.89
2017-07-21,150.27,51.91,1025.67,147.08,33.48,190.65,76.15
2017-07-20,150.34,52.34,1028.7,147.66,33.54,190.69,76.02
2017-07-19,151.02,52.61,1026.87,147.53,33.62,190.29,75.87
2017-07-18,150.08,53.15,1024.45,154.0,33.36,189.45,76.2
2017-07-17,149.56,53.87,1010.04,153.01,33.25,192.09,76.37
2017-07-14,149.04,54.22,1001.81,154.24,33.43,192.56,76.34
2017-07-13,147.77,53.81,1000.63,153.63,33.28,192.55,75.05
2017-07-12,145.74,53.8,1006.51,153.7,33.22,193.54,73.94
2017-07-11,145.53,51.61,994.13,153.19,33.17,192.1,73.47
2017-07-10,145.06,52.66,996.47,153.42,33.41,192.12,73.23
2017-07-07,144.18,53.03,978.76,152.94,33.35,191.61,75.33
2017-07-06,142.73,52.05,965.14,152.36,33.22,190.28,75.47
2017-07-05,144.09,51.26,971.4,153.67,33.64,191.25,75.32
2017-07-03,143.5,50.39,953.66,155.58,33.82,189.6,75.36
2017-06-30,144.02,50.32,968.0,153.83,33.59,188.13,75.68
2017-06-29,143.68,49.62,975.93,154.13,33.63,187.17,75.93
2017-06-28,145.83,49.25,990.33,155.32,33.75,187.92,76.51
2017-06-27,143.73,48.5,976.78,154.75,33.77,187.41,76.01
2017-06-26,145.82,48.78,993.98,155.23,34.04,188.15,75.5
2017-06-23,146.28,48.63,1003.74,154.11,34.17,190.17,74.84
2017-06-22,145.63,48.97,1001.3,154.4,34.06,193.36,75.52
2017-06-21,145.87,48.43,1002.23,153.79,33.88,192.07,76.24
2017-06-20,145.01,48.03,992.59,154.95,33.56,192.0,75.54
2017-06-19,146.34,49.66,995.17,154.84,33.22,192.74,75.5
2017-06-16,142.27,48.79,987.71,155.38,32.97,189.96,75.24
2017-06-15,144.29,49.11,964.17,154.22,32.81,188.75,78.91
2017-06-14,145.16,49.39,976.47,153.81,32.69,188.77,79.9
2017-06-13,146.59,49.45,980.79,154.25,32.58,187.16,79.52
2017-06-12,145.42,49.48,964.91,155.18,32.7,186.74,79.24
2017-06-09,148.98,50.27,978.31,154.1,32.77,186.92,79.42
2017-06-08,154.99,51.43,1010.27,152.1,31.75,187.59,78.93
2017-06-07,155.37,50.86,1010.07,150.98,32.0,188.33,79.15
2017-06-06,154.45,49.74,1003.0,152.37,32.07,187.65,78.93
2017-06-05,153.93,49.74,1011.34,152.41,32.35,186.69,80.26
2017-06-02,155.45,49.52,1006.73,152.05,32.54,187.58,79.62
2017-06-01,153.18,49.05,995.95,152.67,32.71,187.69,79.81
2017-05-31,152.76,48.41,994.62,152.63,32.65,182.35,78.6
2017-05-30,153.67,47.96,996.7,151.73,32.13,183.32,78.15
2017-05-26,153.61,48.74,995.78,152.49,32.14,183.08,78.13
2017-05-25,153.87,48.02,993.38,153.2,32.16,181.5,78.31
2017-05-24,153.34,46.77,980.35,152.51,32.05,180.08,78.15
2017-05-23,153.8,46.66,971.54,152.03,32.14,177.71,78.49
2017-05-22,153.99,46.21,970.67,152.64,32.12,176.5,78.55
2017-05-19,153.06,45.22,959.84,151.98,32.46,176.41,78.77
2017-05-18,152.54,44.65,958.49,150.78,32.22,176.69,77.54
2017-05-17,150.25,44.92,944.76,150.93,32.23,176.12,75.12
2017-05-16,155.47,46.94,966.07,153.68,32.6,180.81,75.11
2017-05-15,155.7,46.68,957.97,151.51,33.12,182.3,76.29
2017-05-12,156.1,45.83,961.35,150.37,33.01,181.44,75.71
2017-05-11,153.95,46.54,947.62,150.65,33.04,182.72,76.13
2017-05-10,153.26,47.3,948.95,151.25,33.03,180.13,76.7
2017-05-09,153.99,47.08,952.82,152.11,33.38,177.73,76.72
2017-05-08,153.01,44.94,949.04,153.03,33.45,179.83,76.12
2017-05-05,148.96,44.51,934.15,155.05,33.48,180.3,76.5
2017-05-04,146.53,43.91,937.53,159.05,33.45,179.89,76.34
2017-05-03,147.06,43.92,941.03,158.63,33.47,179.94,75.76
2017-05-02,147.51,43.87,946.94,159.1,33.61,181.27,75.52
2017-05-01,146.58,42.08,948.23,158.84,33.78,179.2,75.23
2017-04-28,143.65,42.62,924.99,160.29,33.92,177.89,75.18
2017-04-27,143.79,43.98,918.38,160.32,33.86,178.3,75.44
2017-04-26,143.68,46.4,909.29,160.06,33.85,179.03,75.43
2017-04-25,144.53,46.61,907.62,160.39,33.76,172.46,75.05
2017-04-24,143.64,46.44,907.41,160.75,33.74,168.41,74.78
2017-04-21,142.27,45.15,898.53,160.38,33.64,167.8,74.94
2017-04-20,142.44,45.22,902.06,162.3,33.74,168.07,74.8
2017-04-19,140.68,44.4,899.2,161.69,33.61,166.79,74.07
2017-04-18,141.2,43.81,903.78,170.05,33.84,166.37,73.89
2017-04-17,141.83,44.23,901.99,171.1,34.0,166.94,73.49
2017-04-13,141.05,43.35,884.67,169.53,33.88,164.99,73.15
2017-04-12,141.8,43.96,896.23,170.66,33.92,166.43,73.44
2017-04-11,141.63,43.93,902.36,170.58,33.93,167.43,73.43
2017-04-10,143.17,42.32,907.04,171.2,34.04,167.44,73.06
2017-04-07,143.34,41.81,894.88,172.14,34.1,166.26,72.9
2017-04-06,143.66,41.72,898.28,172.45,34.11,165.92,71.43
2017-04-05,144.02,41.31,909.28,172.88,34.19,164.75,71.65
2017-04-04,144.77,40.9,906.83,174.52,34.34,165.7,72.01
2017-04-03,143.7,42.45,891.51,174.5,34.24,166.49,71.83
2017-03-31,143.66,42.3,886.54,174.14,34.21,165.38,72.08
2017-03-30,143.93,42.54,876.34,173.86,34.35,167.08,71.59
2017-03-29,144.12,41.96,874.32,173.94,34.33,164.98,70.74
2017-03-28,143.8,42.6,856.0,174.51,34.16,164.6,70.32
2017-03-27,140.88,41.74,846.82,173.77,34.18,162.19,69.66
2017-03-24,140.64,41.73,845.61,173.83,34.0,162.75,69.61
2017-03-23,140.92,41.41,847.38,174.82,34.29,165.38,69.86
2017-03-22,141.42,40.35,848.06,174.78,34.47,166.44,70.25
2017-03-21,139.84,40.42,843.2,173.88,34.25,166.99,69.9
2017-03-20,141.46,41.7,856.97,175.7,34.38,167.59,69.98
2017-03-17,139.99,41.72,852.31,175.65,34.32,168.27,69.89
2017-03-16,140.69,42.13,853.42,177.24,34.43,168.42,70.44
2017-03-15,140.46,42.09,852.97,175.81,34.63,169.2,70.58
2017-03-14,138.99,41.21,852.53,175.72,34.22,165.18,70.72
