date,AAPL,AAL,WMT,AMZN,IBM,PFE,ANTM
2018-09-06,223.1,38.48,96.45,1958.31,146.39,41.78,270.89
2018-09-05,226.87,39.67,96.62,1994.82,146.66,41.85,267.85
2018-09-04,228.36,40.77,95.36,2039.51,145.68,41.37,263.7
2018-08-31,227.63,40.48,95.86,2012.71,146.48,41.52,264.73
2018-08-30,225.03,40.4,96.1,2002.38,145.93,41.5,265.01
2018-08-29,222.98,40.5,95.64,1998.1,147.54,41.5,267.13
2018-08-28,219.7,40.69,96.07,1932.82,146.59,41.5,266.71
2018-08-27,217.94,39.52,94.54,1927.68,146.69,41.58,266.23
2018-08-24,216.16,38.82,94.95,1905.39,146.04,42.4,265.38
2018-08-23,215.49,38.83,95.18,1902.9,145.37,42.2,264.28
2018-08-22,215.05,39.19,95.67,1904.9,145.24,42.07,262.94
2018-08-21,215.04,40.33,96.08,1883.42,145.97,42.16,262.6
2018-08-20,215.46,39.99,96.0,1876.71,146.51,42.33,263.17
2018-08-17,217.58,37.79,97.85,1882.22,146.06,42.09,263.95
2018-08-16,213.32,38.16,98.64,1886.52,145.34,41.42,266.53
2018-08-15,210.24,37.44,90.22,1882.62,143.91,41.16,264.17
2018-08-14,209.75,37.09,90.85,1919.65,143.36,40.71,264.97
2018-08-13,208.87,36.79,89.64,1896.2,142.71,40.81,262.94
2018-08-10,207.53,37.26,90.18,1886.3,144.48,40.93,260.04
2018-08-09,208.88,37.92,89.01,1898.52,144.77,41.0,261.13
2018-08-08,207.25,38.38,90.05,1886.52,146.89,41.41,260.54
2018-08-07,207.11,38.26,89.77,1862.48,147.01,40.84,257.97
2018-08-06,209.07,38.41,89.67,1847.75,146.03,41.04,258.13
2018-08-03,207.99,38.42,89.6,1823.29,147.7,40.54,257.95
2018-08-02,207.39,37.93,88.76,1834.33,142.96,39.65,256.53
2018-08-01,201.5,38.14,88.24,1797.17,143.5,40.27,252.27
2018-07-31,190.29,39.54,89.23,1777.44,144.93,39.93,253.0
2018-07-30,189.91,38.97,88.88,1779.22,145.49,38.59,252.21
2018-07-27,190.98,39.69,88.13,1817.27,145.15,38.41,249.48
2018-07-26,194.21,40.02,88.23,1808.0,146.71,38.16,247.08
2018-07-25,194.82,38.19,87.9,1863.61,146.62,37.99,247.93
2018-07-24,193.0,37.45,87.96,1829.24,146.38,37.7,246.08
2018-07-23,191.61,38.04,87.63,1802.0,145.7,37.21,248.83
2018-07-20,191.44,37.88,88.06,1813.7,146.35,37.33,248.52
2018-07-19,191.88,38.13,87.72,1812.97,149.24,37.36,248.64
2018-07-18,190.4,38.37,88.07,1842.92,144.52,37.66,248.63
2018-07-17,191.45,37.38,88.19,1843.93,143.49,37.65,246.03
2018-07-16,190.91,37.28,87.64,1822.49,145.46,37.38,248.28
2018-07-13,191.33,37.12,87.7,1813.03,145.9,37.53,250.51
2018-07-12,191.03,36.33,86.52,1796.62,146.45,37.52,250.58
2018-07-11,187.88,35.96,86.53,1755.0,144.94,37.21,249.58
2018-07-10,190.35,39.12,87.21,1743.07,144.71,37.43,249.52
2018-07-09,190.58,39.31,85.93,1739.02,144.39,37.16,248.69
2018-07-06,187.97,38.09,84.51,1710.63,142.48,37.11,242.15
2018-07-05,185.4,37.99,84.57,1699.73,141.43,36.87,240.05
2018-07-03,183.92,37.75,84.44,1693.96,139.57,36.35,238.73
2018-07-02,187.18,38.36,84.0,1713.78,139.86,36.33,238.27
2018-06-29,185.11,37.96,85.65,1699.8,139.7,36.28,238.03
2018-06-28,185.5,38.2,85.86,1701.45,140.04,36.36,239.27
2018-06-27,184.16,38.26,86.89,1660.51,137.48,36.21,240.54
2018-06-26,184.43,39.09,85.98,1691.09,139.08,36.38,241.27
2018-06-25,182.17,39.68,86.47,1663.15,138.79,36.38,243.34
2018-06-22,184.92,41.35,84.82,1715.67,141.28,36.51,244.82
2018-06-21,185.46,41.49,84.21,1730.22,141.25,36.3,243.08
2018-06-20,186.5,42.03,83.61,1750.08,142.63,36.46,243.95
2018-06-19,185.69,41.51,83.61,1734.78,143.9,36.22,244.49
2018-06-18,188.74,42.44,83.0,1723.79,144.48,36.16,244.04
2018-06-15,188.84,42.77,83.7,1715.97,145.39,36.36,245.16
2018-06-14,190.8,43.08,83.79,1723.86,145.2,36.16,241.74
2018-06-13,190.7,42.92,84.09,1704.86,146.35,36.22,236.3
2018-06-12,192.28,43.41,84.1,1698.75,146.87,36.3,231.68
2018-06-11,191.23,44.16,84.3,1689.12,146.58,36.3,232.33
2018-06-08,191.7,43.11,84.36,1683.99,146.14,36.67,228.3
2018-06-07,193.46,43.84,84.95,1689.3,145.36,36.49,229.59
2018-06-06,193.98,44.19,84.56,1695.75,144.71,36.38,227.86
2018-06-05,193.31,44.18,84.62,1696.35,143.7,36.44,227.87
2018-06-04,191.83,44.86,85.42,1665.27,143.04,36.45,225.24
2018-06-01,190.24,44.0,82.99,1641.54,141.95,36.25,221.5
2018-05-31,186.87,43.54,82.54,1629.62,141.31,35.93,221.42
2018-05-30,187.5,43.3,84.12,1624.89,142.62,36.05,231.58
2018-05-29,187.9,43.59,82.4,1612.87,141.22,35.7,229.29
2018-05-25,188.58,44.91,82.46,1610.15,143.64,35.68,232.39
2018-05-24,188.15,43.56,82.85,1603.07,144.07,35.89,230.62
2018-05-23,188.36,42.8,83.01,1601.86,144.67,35.97,232.06
2018-05-22,187.16,42.88,83.37,1581.4,145.09,35.72,233.93
2018-05-21,187.63,44.28,84.51,1585.46,145.49,35.8,233.65
2018-05-18,186.31,43.38,83.64,1574.37,144.08,35.64,231.87
2018-05-17,186.99,43.63,84.49,1581.76,144.5,35.71,231.79
2018-05-16,188.18,44.06,86.13,1587.28,144.63,35.68,232.4
2018-05-15,186.44,43.19,84.52,1576.12,143.74,35.69,230.87
2018-05-14,188.15,42.46,84.39,1601.54,144.3,35.86,232.31
2018-05-11,188.59,42.6,83.38,1602.91,144.14,35.5,232.05
2018-05-10,190.04,42.04,82.69,1609.08,144.24,35.04,225.67
2018-05-09,187.36,41.5,83.06,1608.0,142.61,35.17,221.77
2018-05-08,186.05,43.0,85.74,1592.39,143.0,34.98,224.1
2018-05-07,185.16,42.44,85.47,1600.14,143.22,34.93,229.26
2018-05-04,183.83,42.86,87.53,1580.95,143.91,34.84,233.18
2018-05-03,176.89,42.11,86.23,1572.08,141.99,34.76,230.77
2018-05-02,176.57,42.24,86.34,1569.68,142.45,34.89,229.18
2018-05-01,169.1,43.36,87.41,1582.26,145.0,35.4,235.53
2018-04-30,165.26,42.93,88.46,1566.13,144.96,36.61,235.99
2018-04-27,162.32,43.4,87.29,1572.62,146.48,37.0,239.15
2018-04-26,164.22,42.37,87.94,1517.96,146.72,36.85,237.0
2018-04-25,163.65,45.25,87.17,1460.17,145.94,36.68,238.84
2018-04-24,162.94,45.69,86.53,1460.09,145.56,37.06,225.0
2018-04-23,165.24,46.68,86.1,1517.86,145.86,36.8,227.2
2018-04-20,165.72,46.78,86.98,1527.49,144.9,36.63,226.07
2018-04-19,172.8,46.88,87.89,1556.91,147.7,36.53,227.67
2018-04-18,177.84,47.76,87.57,1527.84,148.79,36.49,230.65
2018-04-17,178.24,45.75,87.9,1503.83,160.91,36.33,229.52
2018-04-16,175.82,46.4,86.84,1441.5,157.89,36.53,225.27
2018-04-13,174.73,45.87,86.02,1430.79,156.71,36.32,222.02
2018-04-12,174.14,46.57,85.43,1448.5,158.07,36.32,220.46
2018-04-11,172.44,45.4,85.91,1427.05,155.36,35.79,220.32
2018-04-10,173.25,47.46,86.45,1436.22,155.39,35.95,224.95
2018-04-09,170.05,49.82,86.28,1406.08,152.69,35.46,222.87
2018-04-06,168.38,50.29,86.69,1405.23,150.57,35.17,224.78
2018-04-05,172.8,52.14,87.81,1451.75,154.03,35.73,230.73
2018-04-04,171.61,52.04,87.22,1410.57,154.12,36.13,228.42
2018-04-03,168.39,51.47,86.8,1392.05,149.85,35.68,227.51
2018-04-02,166.68,49.78,85.55,1371.99,150.07,35.05,220.13
2018-03-29,167.78,51.96,88.97,1447.34,153.43,35.49,219.7
2018-03-28,166.48,50.85,87.77,1431.42,152.52,35.3,221.48
2018-03-27,168.34,50.9,86.05,1497.05,151.91,35.01,219.44
2018-03-26,172.77,51.86,87.5,1555.86,153.37,35.04,221.08
2018-03-23,164.94,51.01,85.42,1495.56,148.89,34.49,215.63
2018-03-22,168.85,52.31,87.14,1544.92,152.09,35.6,218.85
2018-03-21,171.27,54.09,88.18,1581.86,156.69,36.27,225.99
2018-03-20,175.24,55.32,87.95,1586.51,156.2,36.33,229.98
2018-03-19,175.3,54.62,87.45,1544.93,157.35,36.33,227.99
2018-03-16,178.02,55.4,89.17,1571.68,160.26,36.78,228.11
2018-03-15,178.65,55.17,87.51,1582.32,159.61,36.58,230.0
2018-03-14,178.44,55.28,87.67,1591.0,158.12,36.35,229.03
2018-03-13,179.97,56.23,88.3,1588.18,159.32,36.75,230.22
2018-03-12,181.72,56.5,88.07,1598.39,160.26,36.61,229.86
2018-03-09,179.98,56.07,88.72,1578.89,159.31,36.77,232.8
2018-03-08,176.94,54.79,87.92,1551.86,156.21,36.5,228.79
2018-03-07,175.03,54.11,87.74,1545.0,158.32,35.93,231.86
2018-03-06,176.67,53.57,89.06,1537.64,155.72,35.88,232.75
2018-03-05,176.82,53.19,89.98,1523.61,156.95,36.12,232.04
2018-03-02,176.21,53.18,88.77,1500.25,154.49,35.95,233.08
2018-03-01,175.0,53.48,89.08,1493.45,153.81,35.63,232.04
2018-02-28,178.12,54.25,90.01,1512.45,155.83,36.31,235.38
2018-02-27,178.39,54.26,91.52,1511.98,156.55,36.8,237.21
2018-02-26,178.97,55.0,93.12,1521.95,158.58,37.09,238.22
2018-02-23,175.5,53.39,92.89,1500.0,155.52,36.26,235.24
2018-02-22,172.5,52.98,92.77,1485.34,153.18,35.74,233.68
2018-02-21,171.07,52.78,91.52,1482.92,153.96,35.76,232.03
2018-02-20,171.85,51.72,94.11,1468.35,155.16,36.01,232.22
2018-02-16,172.43,51.58,104.78,1448.69,156.18,36.26,235.02
2018-02-15,172.99,51.67,103.23,1461.76,156.01,35.71,232.06
2018-02-14,167.37,51.07,101.7,1451.05,154.76,35.19,235.02
2018-02-13,164.34,50.87,100.98,1414.51,150.75,34.94,233.45
2018-02-12,162.71,50.09,99.55,1386.23,151.4,34.66,232.77
2018-02-09,156.41,48.36,99.37,1339.6,149.51,34.16,231.71
2018-02-08,155.15,48.6,100.02,1350.5,147.59,33.63,230.57
2018-02-07,159.54,51.4,102.85,1416.78,153.85,34.98,238.44
2018-02-06,163.03,51.18,100.9,1442.84,155.34,35.28,234.83
2018-02-05,156.49,49.76,100.09,1390.0,152.53,34.67,230.45
2018-02-02,160.5,52.1,104.48,1429.95,159.03,36.61,239.18
2018-02-01,167.78,53.88,105.52,1390.0,162.4,36.83,243.93
2018-01-31,167.43,54.32,106.6,1450.89,163.7,37.04,247.85
2018-01-30,166.97,52.59,107.73,1437.82,163.62,37.8,243.44
2018-01-29,167.96,52.68,109.55,1417.68,166.8,39.02,257.02
2018-01-26,171.51,53.07,108.39,1402.05,167.34,39.01,258.19
2018-01-25,171.11,53.05,106.6,1377.95,165.47,37.23,251.35
2018-01-24,174.22,54.79,105.79,1357.51,165.37,36.93,252.99
2018-01-23,177.04,58.29,105.9,1362.54,166.25,36.82,250.5
2018-01-22,177.0,58.1,105.45,1327.31,162.6,36.93,250.5
2018-01-19,178.46,58.06,104.59,1294.58,162.37,36.94,250.06
2018-01-18,179.26,58.34,104.3,1293.32,169.12,36.99,249.65
2018-01-17,179.1,58.16,102.7,1295.0,168.65,37.18,249.15
2018-01-16,176.19,57.98,100.69,1304.86,163.85,36.6,241.75
2018-01-12,177.09,58.47,100.87,1305.2,163.14,36.54,239.82
2018-01-11,175.28,56.42,100.02,1276.68,164.2,36.56,235.0
2018-01-10,174.29,53.78,99.67,1254.33,164.18,36.47,233.89
2018-01-09,174.33,52.08,100.39,1252.7,163.83,36.41,234.66
2018-01-08,174.35,52.13,101.61,1246.87,163.47,36.45,231.82
2018-01-05,175.0,52.65,100.13,1229.14,162.49,36.86,234.34
2018-01-04,173.03,52.67,99.54,1209.59,161.7,36.79,230.21
2018-01-03,172.23,52.34,99.45,1204.2,158.49,36.71,229.15
2018-01-02,172.26,52.99,98.59,1189.01,154.25,36.44,226.0
2017-12-29,169.23,52.03,98.75,1169.47,153.42,36.22,225.01
2017-12-28,171.08,52.46,99.4,1186.1,154.04,36.37,227.04
2017-12-27,170.6,52.4,99.26,1182.26,153.13,36.33,225.24
2017-12-26,170.57,52.85,99.16,1176.76,152.83,36.21,225.43
2017-12-22,175.01,52.59,98.21,1168.36,152.5,36.14,225.6
2017-12-21,175.01,52.79,98.06,1174.76,151.5,36.24,225.08
2017-12-20,174.35,51.92,98.75,1177.62,152.95,36.46,227.92
2017-12-19,174.54,51.44,98.8,1187.38,153.23,36.94,227.99
2017-12-18,176.42,51.49,97.9,1190.58,153.33,37.13,227.02
2017-12-15,173.97,51.06,97.11,1179.14,152.5,37.2,226.21
2017-12-14,172.22,50.21,97.13,1174.26,154.0,36.46,227.12
2017-12-13,172.27,50.09,97.76,1164.13,153.91,36.64,232.06
2017-12-12,171.7,50.47,96.7,1165.08,156.74,36.58,228.75
2017-12-11,172.67,51.3,96.93,1168.92,155.41,36.21,226.02
2017-12-08,169.37,51.02,96.55,1162.0,154.81,35.74,224.85
2017-12-07,169.32,50.88,96.78,1159.79,153.57,35.5,223.64
2017-12-06,169.01,49.61,97.28,1152.35,154.1,35.56,222.71
2017-12-05,169.64,49.47,97.83,1141.57,155.35,35.63,223.49
2017-12-04,169.8,49.93,97.01,1133.95,156.46,36.06,224.95
2017-12-01,171.05,49.0,97.35,1162.35,154.76,36.35,232.34
2017-11-30,171.85,50.49,97.23,1176.75,153.97,36.26,234.96
2017-11-29,169.48,49.25,97.56,1161.27,153.55,36.21,227.31
2017-11-28,173.07,49.22,96.77,1193.6,152.47,35.85,222.28
2017-11-27,174.09,48.42,96.62,1195.83,151.98,35.49,220.03
2017-11-24,174.97,48.56,96.62,1186.0,151.84,35.49,220.39
2017-11-22,174.96,48.66,96.41,1156.16,151.77,35.43,220.42
2017-11-21,173.14,48.65,96.52,1139.49,151.95,35.54,220.02
2017-11-20,169.98,47.69,97.48,1126.31,150.51,35.35,219.5
2017-11-17,170.15,47.39,97.47,1129.88,148.97,35.37,220.83
2017-11-16,171.1,47.68,99.62,1137.29,149.12,35.56,220.89
2017-11-15,169.08,47.19,89.83,1126.69,147.1,35.36,218.2
2017-11-14,171.34,45.81,91.09,1136.84,148.89,35.38,218.45
2017-11-13,173.97,45.74,90.99,1129.17,148.4,35.3,218.46
2017-11-10,174.67,45.82,90.92,1125.35,149.16,35.18,218.27
2017-11-09,175.88,45.77,90.3,1129.13,150.3,35.2,215.98
2017-11-08,176.24,46.37,90.26,1132.88,151.57,35.34,216.87
2017-11-07,174.81,46.46,88.95,1123.17,151.35,35.36,217.47
2017-11-06,174.25,47.51,88.7,1120.66,150.84,35.32,216.3
2017-11-03,172.5,47.45,89.68,1111.6,151.58,35.55,211.8
2017-11-02,168.11,47.36,88.8,1094.22,153.35,35.46,210.59
2017-11-01,166.89,47.84,87.94,1103.68,154.03,35.26,209.53
2017-10-31,169.04,46.82,87.31,1105.28,154.06,35.06,209.21
2017-10-30,166.72,47.25,86.95,1110.85,154.36,35.15,209.46
2017-10-27,163.05,47.56,88.17,1100.95,153.68,35.6,211.34
2017-10-26,157.41,48.61,88.62,972.43,153.6,35.74,206.91
2017-10-25,156.41,51.02,88.49,972.91,153.495,36.16,205.76
2017-10-24,157.1,51.95,87.98,975.9,155.88,36.27,195.25
2017-10-23,156.17,50.98,88.65,966.3,159.55,36.4,195.64
2017-10-20,156.25,51.93,87.44,982.91,162.07,36.42,194.69
2017-10-19,155.98,51.51,86.4,986.61,160.9,36.24,193.2
2017-10-18,159.76,52.03,86.22,997.0,159.53,35.83,191.79
2017-10-17,160.47,52.07,85.98,1009.13,146.54,36.2,187.26
2017-10-16,159.88,52.27,85.74,1006.34,146.83,35.98,183.76
2017-10-13,156.99,52.7,86.62,1002.94,147.1,36.34,183.83
2017-10-12,156.0,52.65,86.1,1000.93,147.03,36.35,189.74
2017-10-11,156.55,52.83,85.73,995.0,147.62,36.45,189.89
2017-10-10,155.9,53.03,84.13,987.2,148.5,36.4,188.64
2017-10-09,155.84,50.6,80.53,990.99,147.39,36.14,190.74
2017-10-06,155.3,51.3,79.0,989.58,146.48,36.05,193.22
2017-10-05,155.39,50.56,79.41,980.85,146.72,36.0,192.92
2017-10-04,153.48,50.73,79.09,965.45,146.48,35.96,193.42
2017-10-03,154.48,50.51,79.22,957.1,146.78,36.14,193.23
2017-10-02,153.81,47.73,78.45,959.19,146.66,36.07,191.11
2017-09-29,154.12,47.49,78.14,961.35,145.08,35.7,189.88
2017-09-28,153.28,47.49,78.95,956.4,145.66,35.6,189.78
2017-09-27,154.23,46.85,79.29,950.87,145.66,35.45,186.45
2017-09-26,153.14,47.58,79.39,938.6,146.56,35.3,184.28
2017-09-25,150.55,47.7,79.15,939.79,145.87,35.51,181.5
2017-09-22,151.89,47.06,79.53,955.1,145.13,35.96,182.86
2017-09-21,153.39,46.29,80.01,964.65,145.26,35.97,183.5
2017-09-20,156.07,45.42,80.5,973.21,145.88,35.99,183.49
2017-09-19,158.73,44.38,80.05,969.86,144.39,35.45,181.44
2017-09-18,158.67,45.31,80.0,974.19,144.55,35.55,185.0
2017-09-15,159.88,46.0,80.38,986.79,144.82,35.36,186.59
2017-09-14,158.28,46.19,79.68,992.21,145.54,35.73,186.75
2017-09-13,159.65,47.0,79.86,999.6,145.99,35.06,189.72
2017-09-12,160.86,46.29,79.61,982.58,145.76,35.37,189.24
2017-09-11,161.5,45.86,79.08,977.96,144.86,34.32,195.95
2017-09-08,158.63,43.6,78.88,965.9,142.45,34.1,193.85
2017-09-07,161.26,43.84,80.12,979.47,142.9,33.99,192.64
2017-09-06,161.91,44.31,80.08,967.8,143.82,33.99,193.65
2017-09-05,162.08,43.92,79.8,965.27,143.04,33.8,197.18
2017-09-01,164.05,45.31,78.37,978.25,144.08,33.96,197.43
2017-08-31,164.0,44.74,78.07,980.6,143.03,33.92,196.04
2017-08-30,163.35,44.32,78.54,967.59,142.56,33.45,191.5
2017-08-29,162.91,44.56,78.77,954.06,143.14,33.5,193.83
2017-08-28,161.47,44.95,78.03,946.02,142.51,33.47,193.48
2017-08-25,159.86,45.25,78.63,945.26,143.74,33.39,192.68
2017-08-24,159.27,42.92,78.34,952.45,142.94,33.23,193.83
2017-08-23,159.98,43.97,79.96,958.0,142.14,33.24,195.23
2017-08-22,159.78,45.41,80.02,966.9,141.01,33.15,194.95
2017-08-21,157.21,45.71,79.71,953.29,140.33,32.76,192.97
2017-08-18,157.5,45.55,79.31,958.47,139.7,32.67,191.02
2017-08-17,157.86,46.03,79.7,960.57,140.7,32.95,191.96
2017-08-16,160.95,48.41,80.98,978.18,142.5,33.36,193.35
2017-08-15,161.6,48.52,80.77,982.74,142.07,33.38,192.99
2017-08-14,159.85,48.81,80.7,983.3,142.32,33.31,191.31
2017-08-11,157.48,48.35,80.4,967.99,141.84,33.25,189.43
2017-08-10,155.32,48.55,80.66,956.92,141.84,33.42,189.72
2017-08-09,161.06,49.4,81.61,982.01,141.77,33.45,192.85
2017-08-08,160.08,50.0,81.59,989.84,142.11,33.28,191.98
2017-08-07,158.81,50.58,81.28,992.27,143.47,33.31,190.61
2017-08-04,156.39,50.8,80.48,987.58,145.16,33.64,190.48
2017-08-03,155.57,50.55,80.87,986.92,144.94,33.43,191.44
2017-08-02,157.14,50.45,80.53,995.89,144.45,32.92,188.95
2017-08-01,150.05,51.06,80.5,992.27,145.16,33.08,190.48
2017-07-31,148.73,50.44,79.99,987.78,144.67,33.16,186.21
2017-07-28,149.5,50.49,79.81,1020.04,144.29,33.15,187.79
2017-07-27,150.56,50.0,79.78,1046.0,145.07,33.0,183.52
2017-07-26,153.46,51.01,78.9,1052.8,145.36,32.89,184.99
2017-07-25,152.74,50.61,78.52,1039.87,146.19,33.1,190.58
2017-07-24,152.09,51.28,76.89,1038.95,145.99,33.32,191.0
2017-07-21,150.27,51.91,76.15,1025.67,147.08,33.48,190.65
2017-07-20,150.34,52.34,76.02,1028.7,147.66,33.54,190.69
2017-07-19,151.02,52.61,75.87,1026.87,147.53,33.62,190.29
2017-07-18,150.08,53.15,76.2,1024.45,154.0,33.36,189.45
2017-07-17,149.56,53.87,76.37,1010.04,153.01,33.25,192.09
2017-07-14,149.04,54.22,76.34,1001.81,154.24,33.43,192.56
2017-07-13,147.77,53.81,75.05,1000.63,153.63,33.28,192.55
2017-07-12,145.74,53.8,73.94,1006.51,153.7,33.22,193.54
2017-07-11,145.53,51.61,73.47,994.13,153.19,33.17,192.1
2017-07-10,145.06,52.66,73.23,996.47,153.42,33.41,192.12
2017-07-07,144.18,53.03,75.33,978.76,152.94,33.35,191.61
2017-07-06,142.73,52.05,75.47,965.14,152.36,33.22,190.28
2017-07-05,144.09,51.26,75.32,971.4,153.67,33.64,191.25
2017-07-03,143.5,50.39,75.36,953.66,155.58,33.82,189.6
2017-06-30,144.02,50.32,75.68,968.0,153.83,33.59,188.13
2017-06-29,143.68,49.62,75.93,975.93,154.13,33.63,187.17
2017-06-28,145.83,49.25,76.51,990.33,155.32,33.75,187.92
2017-06-27,143.73,48.5,76.01,976.78,154.75,33.77,187.41
2017-06-26,145.82,48.78,75.5,993.98,155.23,34.04,188.15
2017-06-23,146.28,48.63,74.84,1003.74,154.11,34.17,190.17
2017-06-22,145.63,48.97,75.52,1001.3,154.4,34.06,193.36
2017-06-21,145.87,48.43,76.24,1002.23,153.79,33.88,192.07
2017-06-20,145.01,48.03,75.54,992.59,154.95,33.56,192.0
2017-06-19,146.34,49.66,75.5,995.17,154.84,33.22,192.74
2017-06-16,142.27,48.79,75.24,987.71,155.38,32.97,189.96
2017-06-15,144.29,49.11,78.91,964.17,154.22,32.81,188.75
2017-06-14,145.16,49.39,79.9,976.47,153.81,32.69,188.77
2017-06-13,146.59,49.45,79.52,980.79,154.25,32.58,187.16
2017-06-12,145.42,49.48,79.24,964.91,155.18,32.7,186.74
2017-06-09,148.98,50.27,79.42,978.31,154.1,32.77,186.92
2017-06-08,154.99,51.43,78.93,1010.27,152.1,31.75,187.59
2017-06-07,155.37,50.86,79.15,1010.07,150.98,32.0,188.33
2017-06-06,154.45,49.74,78.93,1003.0,152.37,32.07,187.65
2017-06-05,153.93,49.74,80.26,1011.34,152.41,32.35,186.69
2017-06-02,155.45,49.52,79.62,1006.73,152.05,32.54,187.58
2017-06-01,153.18,49.05,79.81,995.95,152.67,32.71,187.69
2017-05-31,152.76,48.41,78.6,994.62,152.63,32.65,182.35
2017-05-30,153.67,47.96,78.15,996.7,151.73,32.13,183.32
2017-05-26,153.61,48.74,78.13,995.78,152.49,32.14,183.08
2017-05-25,153.87,48.02,78.31,993.38,153.2,32.16,181.5
2017-05-24,153.34,46.77,78.15,980.35,152.51,32.05,180.08
2017-05-23,153.8,46.66,78.49,971.54,152.03,32.14,177.71
2017-05-22,153.99,46.21,78.55,970.67,152.64,32.12,176.5
2017-05-19,153.06,45.22,78.77,959.84,151.98,32.46,176.41
2017-05-18,152.54,44.65,77.54,958.49,150.78,32.22,176.69
2017-05-17,150.25,44.92,75.12,944.76,150.93,32.23,176.12
2017-05-16,155.47,46.94,75.11,966.07,153.68,32.6,180.81
2017-05-15,155.7,46.68,76.29,957.97,151.51,33.12,182.3
2017-05-12,156.1,45.83,75.71,961.35,150.37,33.01,181.44
2017-05-11,153.95,46.54,76.13,947.62,150.65,33.04,182.72
2017-05-10,153.26,47.3,76.7,948.95,151.25,33.03,180.13
2017-05-09,153.99,47.08,76.72,952.82,152.11,33.38,177.73
2017-05-08,153.01,44.94,76.12,949.04,153.03,33.45,179.83
2017-05-05,148.96,44.51,76.5,934.15,155.05,33.48,180.3
2017-05-04,146.53,43.91,76.34,937.53,159.05,33.45,179.89
2017-05-03,147.06,43.92,75.76,941.03,158.63,33.47,179.94
2017-05-02,147.51,43.87,75.52,946.94,159.1,33.61,181.27
2017-05-01,146.58,42.08,75.23,948.23,158.84,33.78,179.2
2017-04-28,143.65,42.62,75.18,924.99,160.29,33.92,177.89
2017-04-27,143.79,43.98,75.44,918.38,160.32,33.86,178.3
2017-04-26,143.68,46.4,75.43,909.29,160.06,33.85,179.03
2017-04-25,144.53,46.61,75.05,907.62,160.39,33.76,172.46
2017-04-24,143.64,46.44,74.78,907.41,160.75,33.74,168.41
2017-04-21,142.27,45.15,74.94,898.53,160.38,33.64,167.8
2017-04-20,142.44,45.22,74.8,902.06,162.3,33.74,168.07
2017-04-19,140.68,44.4,74.07,899.2,161.69,33.61,166.79
2017-04-18,141.2,43.81,73.89,903.78,170.05,33.84,166.37
2017-04-17,141.83,44.23,73.49,901.99,171.1,34.0,166.94
2017-04-13,141.05,43.35,73.15,884.67,169.53,33.88,164.99
2017-04-12,141.8,43.96,73.44,896.23,170.66,33.92,166.43
2017-04-11,141.63,43.93,73.43,902.36,170.58,33.93,167.43
2017-04-10,143.17,42.32,73.06,907.04,171.2,34.04,167.44
2017-04-07,143.34,41.81,72.9,894.88,172.14,34.1,166.26
2017-04-06,143.66,41.72,71.43,898.28,172.45,34.11,165.92
2017-04-05,144.02,41.31,71.65,909.28,172.88,34.19,164.75
2017-04-04,144.77,40.9,72.01,906.83,174.52,34.34,165.7
2017-04-03,143.7,42.45,71.83,891.51,174.5,34.24,166.49
2017-03-31,143.66,42.3,72.08,886.54,174.14,34.21,165.38
2017-03-30,143.93,42.54,71.59,876.34,173.86,34.35,167.08
2017-03-29,144.12,41.96,70.74,874.32,173.94,34.33,164.98
2017-03-28,143.8,42.6,70.32,856.0,174.51,34.16,164.6
2017-03-27,140.88,41.74,69.66,846.82,173.77,34.18,162.19
2017-03-24,140.64,41.73,69.61,845.61,173.83,34.0,162.75
2017-03-23,140.92,41.41,69.86,847.38,174.82,34.29,165.38
2017-03-22,141.42,40.35,70.25,848.06,174.78,34.47,166.44
2017-03-21,139.84,40.42,69.9,843.2,173.88,34.25,166.99
2017-03-20,141.46,41.7,69.98,856.97,175.7,34.38,167.59
2017-03-17,139.99,41.72,69.89,852.31,175.65,34.32,168.27
2017-03-16,140.69,42.13,70.44,853.42,177.24,34.43,168.42
2017-03-15,140.46,42.09,70.58,852.97,175.81,34.63,169.2
2017-03-14,138.99,41.21,70.72,852.53,175.72,34.22,165.18
2017-03-13,139.2,42.37,69.95,854.59,176.46,34.11,167.24
2017-03-10,139.14,43.9,70.1,852.46,177.83,34.11,166.41
2017-03-09,138.68,43.33,69.86,853.0,177.18,34.05,166.18
2017-03-08,139.0,44.89,69.8,850.5,179.45,33.91,165.65
2017-03-07,139.52,44.84,69.87,846.02,180.38,33.99,166.01
